state_num,pew_bornagain,commonweight,state,state_name,population_total,year
33,2,0.679845371822741,NH,NEW HAMPSHIRE,1395231,2022
22,2,0.766441608223064,LA,LOUISIANA,4590241,2022
17,2,0.927178621561182,IL,ILLINOIS,12582032,2022
42,2,0.76611735484357,PA,PENNSYLVANIA,12972008,2022
21,2,0.612066446778757,KY,KENTUCKY,4512310,2022
12,2,0.668475112846199,FL,FLORIDA,22244823,2022
45,2,1.74368071965933,SC,SOUTH CAROLINA,5282634,2022
18,1,0.331307023413938,IN,INDIANA,6833037,2022
17,2,1.5108036969635,IL,ILLINOIS,12582032,2022
48,2,4.21568715606714,TX,TEXAS,30029572,2022
31,1,0.18632956718771,NE,NEBRASKA,1967923,2022
55,2,0.562349758959919,WI,WISCONSIN,5892539,2022
26,2,0.686027255989543,MI,MICHIGAN,10034113,2022
34,1,0.294625330714794,NJ,NEW JERSEY,9261699,2022
13,2,0.794853621239668,GA,GEORGIA,10912876,2022
18,1,0.91432345938797,IN,INDIANA,6833037,2022
34,2,1.81054158850782,NJ,NEW JERSEY,9261699,2022
26,1,0.61851538984822,MI,MICHIGAN,10034113,2022
06,2,0.690465347640433,CA,CALIFORNIA,39029342,2022
01,1,1.6914601772308,AL,ALABAMA,5074296,2022
06,2,0.295685896407528,CA,CALIFORNIA,39029342,2022
25,1,1.32242791590622,MA,MASSACHUSETTS,6981974,2022
42,2,0.728063916235035,PA,PENNSYLVANIA,12972008,2022
51,2,0.646955120349118,VA,VIRGINIA,8683619,2022
42,2,1.22981926020282,PA,PENNSYLVANIA,12972008,2022
34,1,0.48336426564544,NJ,NEW JERSEY,9261699,2022
42,2,0.900071057244166,PA,PENNSYLVANIA,12972008,2022
12,2,0.486460151737087,FL,FLORIDA,22244823,2022
16,1,1.94667763817659,ID,IDAHO,1939033,2022
22,2,0.91192998724565,LA,LOUISIANA,4590241,2022
55,2,0.499076852000974,WI,WISCONSIN,5892539,2022
01,1,0.747401808341238,AL,ALABAMA,5074296,2022
36,2,0.139702500307452,NY,NEW YORK,19677151,2022
48,2,1.03327569527665,TX,TEXAS,30029572,2022
51,2,0.5412631753214,VA,VIRGINIA,8683619,2022
26,1,0.415715664224543,MI,MICHIGAN,10034113,2022
40,2,0.912002754553581,OK,OKLAHOMA,4019800,2022
12,2,0.16187772018169,FL,FLORIDA,22244823,2022
06,2,0.690465347640433,CA,CALIFORNIA,39029342,2022
24,2,0.848421126559391,MD,MARYLAND,6164660,2022
12,1,0.785839287228621,FL,FLORIDA,22244823,2022
12,1,0.231476585844957,FL,FLORIDA,22244823,2022
48,1,3.24658758550808,TX,TEXAS,30029572,2022
26,2,0.58506697941954,MI,MICHIGAN,10034113,2022
45,2,0.272568139271824,SC,SOUTH CAROLINA,5282634,2022
06,2,1.18234667017285,CA,CALIFORNIA,39029342,2022
30,2,0.473688083826037,MT,MONTANA,1122867,2022
01,2,15.0614388091749,AL,ALABAMA,5074296,2022
53,2,1.2246832090829,WA,WASHINGTON,7785786,2022
41,2,2.43924753817217,OR,OREGON,4240137,2022
47,2,0.408089993429013,TN,TENNESSEE,7051339,2022
13,2,1.14493109786785,GA,GEORGIA,10912876,2022
21,2,0.124353759422569,KY,KENTUCKY,4512310,2022
55,2,0.806181911569388,WI,WISCONSIN,5892539,2022
34,2,1.32006741528029,NJ,NEW JERSEY,9261699,2022
54,2,0.532327120163395,WV,WEST VIRGINIA,1775156,2022
08,2,0.210843513687352,CO,COLORADO,5839926,2022
08,2,2.4031627713271,CO,COLORADO,5839926,2022
25,2,0.57526885754064,MA,MASSACHUSETTS,6981974,2022
06,2,0.843685636143392,CA,CALIFORNIA,39029342,2022
29,2,0.584366242832868,MO,MISSOURI,6177957,2022
48,2,0.773096417491207,TX,TEXAS,30029572,2022
06,1,0.463994276579937,CA,CALIFORNIA,39029342,2022
09,2,3.1879905770946,CT,CONNECTICUT,3626205,2022
47,1,1.17116495546112,TN,TENNESSEE,7051339,2022
42,2,0.327155046587599,PA,PENNSYLVANIA,12972008,2022
40,1,1.51469391234177,OK,OKLAHOMA,4019800,2022
27,2,0.760458066653901,MN,MINNESOTA,5717184,2022
13,2,0.427469263685944,GA,GEORGIA,10912876,2022
48,2,1.03327569527665,TX,TEXAS,30029572,2022
08,1,0.161328299064091,CO,COLORADO,5839926,2022
18,2,0.152496274323492,IN,INDIANA,6833037,2022
06,1,1.04915322638603,CA,CALIFORNIA,39029342,2022
26,1,0.977684628865262,MI,MICHIGAN,10034113,2022
39,2,0.771757417625532,OH,OHIO,11756058,2022
55,1,1.07295991741897,WI,WISCONSIN,5892539,2022
51,2,0.218851439269638,VA,VIRGINIA,8683619,2022
32,1,0.142104989881705,NV,NEVADA,3177772,2022
48,1,0.632210516450966,TX,TEXAS,30029572,2022
04,1,0.642518162759896,AZ,ARIZONA,7359197,2022
46,1,1.01552907767719,SD,SOUTH DAKOTA,909824,2022
08,2,0.236823259075775,CO,COLORADO,5839926,2022
01,2,0.717166929717998,AL,ALABAMA,5074296,2022
37,1,3.16059335145341,NC,NORTH CAROLINA,10698973,2022
17,2,0.421666313934332,IL,ILLINOIS,12582032,2022
48,1,1.04602495556262,TX,TEXAS,30029572,2022
37,1,1.23557542452611,NC,NORTH CAROLINA,10698973,2022
21,2,0.100842538681237,KY,KENTUCKY,4512310,2022
48,2,0.665347384270312,TX,TEXAS,30029572,2022
39,2,1.66184922650912,OH,OHIO,11756058,2022
18,2,0.285774998746357,IN,INDIANA,6833037,2022
47,2,1.10572635257743,TN,TENNESSEE,7051339,2022
34,2,1.81054158850782,NJ,NEW JERSEY,9261699,2022
55,2,3.08207399335315,WI,WISCONSIN,5892539,2022
36,2,0.87431628688459,NY,NEW YORK,19677151,2022
47,2,0.555875141141796,TN,TENNESSEE,7051339,2022
01,2,0.856148591344888,AL,ALABAMA,5074296,2022
26,2,0.893810197487008,MI,MICHIGAN,10034113,2022
06,1,0.296939807152773,CA,CALIFORNIA,39029342,2022
39,2,0.776749774296933,OH,OHIO,11756058,2022
17,1,0.450285356034214,IL,ILLINOIS,12582032,2022
42,1,1.46396477308506,PA,PENNSYLVANIA,12972008,2022
55,1,1.12528991672555,WI,WISCONSIN,5892539,2022
13,1,1.63642006365957,GA,GEORGIA,10912876,2022
37,2,2.75358974399115,NC,NORTH CAROLINA,10698973,2022
06,2,0.570900845621274,CA,CALIFORNIA,39029342,2022
36,2,0.434245736817238,NY,NEW YORK,19677151,2022
41,1,0.734782282868463,OR,OREGON,4240137,2022
39,2,0.631090819372609,OH,OHIO,11756058,2022
36,2,3.61978933470068,NY,NEW YORK,19677151,2022
48,2,0.204739735851196,TX,TEXAS,30029572,2022
06,2,0.869011986718956,CA,CALIFORNIA,39029342,2022
27,2,0.667589330010877,MN,MINNESOTA,5717184,2022
05,1,1.11197441902322,AR,ARKANSAS,3045637,2022
34,2,0.298024862934969,NJ,NEW JERSEY,9261699,2022
34,2,5.75698588112548,NJ,NEW JERSEY,9261699,2022
06,2,2.40531447487545,CA,CALIFORNIA,39029342,2022
39,2,0.790641107966209,OH,OHIO,11756058,2022
48,2,0.369940709386752,TX,TEXAS,30029572,2022
31,2,0.42719757561129,NE,NEBRASKA,1967923,2022
42,2,1.33779036406183,PA,PENNSYLVANIA,12972008,2022
12,2,0.758341709317077,FL,FLORIDA,22244823,2022
29,1,1.21922040820503,MO,MISSOURI,6177957,2022
53,2,0.732285330393659,WA,WASHINGTON,7785786,2022
37,2,0.545247612818405,NC,NORTH CAROLINA,10698973,2022
48,1,1.79484582249585,TX,TEXAS,30029572,2022
06,2,1.28542280849725,CA,CALIFORNIA,39029342,2022
54,2,0.362744730219917,WV,WEST VIRGINIA,1775156,2022
04,1,1.3304888106307,AZ,ARIZONA,7359197,2022
09,2,1.0906217181369,CT,CONNECTICUT,3626205,2022
02,2,0.993393071063126,AK,ALASKA,733583,2022
22,1,1.22945762638646,LA,LOUISIANA,4590241,2022
42,2,0.89393428146177,PA,PENNSYLVANIA,12972008,2022
17,2,0.493225496806604,IL,ILLINOIS,12582032,2022
36,1,1.26321100360768,NY,NEW YORK,19677151,2022
39,2,0.687850601084865,OH,OHIO,11756058,2022
49,2,0.964967470171578,UT,UTAH,3380800,2022
21,2,1.07598597607389,KY,KENTUCKY,4512310,2022
48,2,0.6537111727918,TX,TEXAS,30029572,2022
51,2,0.230300166188208,VA,VIRGINIA,8683619,2022
26,2,0.5773911764252,MI,MICHIGAN,10034113,2022
42,2,0.353115608486192,PA,PENNSYLVANIA,12972008,2022
42,2,0.476488944463895,PA,PENNSYLVANIA,12972008,2022
23,2,0.725891720378101,ME,MAINE,1385340,2022
12,2,0.758341709317077,FL,FLORIDA,22244823,2022
06,2,0.938607320413328,CA,CALIFORNIA,39029342,2022
12,2,0.670548110388759,FL,FLORIDA,22244823,2022
04,2,0.491443618905202,AZ,ARIZONA,7359197,2022
06,1,0.890669550073821,CA,CALIFORNIA,39029342,2022
55,2,1.09381609805269,WI,WISCONSIN,5892539,2022
12,2,0.344937942689665,FL,FLORIDA,22244823,2022
06,2,0.720958500872133,CA,CALIFORNIA,39029342,2022
36,2,0.123157520973426,NY,NEW YORK,19677151,2022
37,2,1.25457036762983,NC,NORTH CAROLINA,10698973,2022
12,1,0.836196425489496,FL,FLORIDA,22244823,2022
55,2,0.173490512157548,WI,WISCONSIN,5892539,2022
53,1,1.85417164917235,WA,WASHINGTON,7785786,2022
12,2,0.606438073233438,FL,FLORIDA,22244823,2022
12,2,0.379125240950877,FL,FLORIDA,22244823,2022
24,1,0.74337978637533,MD,MARYLAND,6164660,2022
18,2,0.911132296214669,IN,INDIANA,6833037,2022
06,2,0.290729933665394,CA,CALIFORNIA,39029342,2022
45,2,1.06963562373468,SC,SOUTH CAROLINA,5282634,2022
09,2,0.372629800865674,CT,CONNECTICUT,3626205,2022
28,1,1.45143266482986,MS,MISSISSIPPI,2940057,2022
40,1,0.760196748573502,OK,OKLAHOMA,4019800,2022
06,1,0.219480216169177,CA,CALIFORNIA,39029342,2022
53,2,0.836436741901282,WA,WASHINGTON,7785786,2022
39,1,0.772813241049398,OH,OHIO,11756058,2022
26,2,1.61806683829263,MI,MICHIGAN,10034113,2022
01,2,0.139765108875821,AL,ALABAMA,5074296,2022
32,1,1.12064381908879,NV,NEVADA,3177772,2022
39,2,0.29226129692664,OH,OHIO,11756058,2022
06,1,0.451297338573764,CA,CALIFORNIA,39029342,2022
08,1,0.233087125370147,CO,COLORADO,5839926,2022
18,2,0.537943010923201,IN,INDIANA,6833037,2022
10,2,1.20040965071886,DE,DELAWARE,1018396,2022
12,2,0.62828668788508,FL,FLORIDA,22244823,2022
39,1,1.35495219282684,OH,OHIO,11756058,2022
13,1,1.24427966313978,GA,GEORGIA,10912876,2022
06,2,0.848809086358372,CA,CALIFORNIA,39029342,2022
48,2,0.348822868256564,TX,TEXAS,30029572,2022
06,2,2.30373258087859,CA,CALIFORNIA,39029342,2022
32,2,1.29446645014358,NV,NEVADA,3177772,2022
19,1,1.46529332428927,IA,IOWA,3200517,2022
06,2,0.957575673108269,CA,CALIFORNIA,39029342,2022
37,1,1.05623585593759,NC,NORTH CAROLINA,10698973,2022
55,2,0.249681527717323,WI,WISCONSIN,5892539,2022
51,1,0.765041976493461,VA,VIRGINIA,8683619,2022
04,2,2.51155808008379,AZ,ARIZONA,7359197,2022
36,2,0.842073658024648,NY,NEW YORK,19677151,2022
12,2,0.110283318588983,FL,FLORIDA,22244823,2022
04,1,0.926476965361713,AZ,ARIZONA,7359197,2022
34,2,0.538408610171714,NJ,NEW JERSEY,9261699,2022
04,2,4.15800841364044,AZ,ARIZONA,7359197,2022
06,1,0.214678145967512,CA,CALIFORNIA,39029342,2022
17,2,1.5108036969635,IL,ILLINOIS,12582032,2022
42,2,3.43514761701796,PA,PENNSYLVANIA,12972008,2022
48,2,1.13619759565973,TX,TEXAS,30029572,2022
34,1,1.54846852552248,NJ,NEW JERSEY,9261699,2022
17,2,0.470314073028204,IL,ILLINOIS,12582032,2022
24,2,1.63178022116726,MD,MARYLAND,6164660,2022
06,2,0.843685636143392,CA,CALIFORNIA,39029342,2022
28,2,0.114253199308204,MS,MISSISSIPPI,2940057,2022
55,2,0.471967671124812,WI,WISCONSIN,5892539,2022
13,1,1.39329097276236,GA,GEORGIA,10912876,2022
18,2,0.556752777453498,IN,INDIANA,6833037,2022
22,1,0.525237982139698,LA,LOUISIANA,4590241,2022
40,2,0.33435185828967,OK,OKLAHOMA,4019800,2022
55,2,0.731073680779724,WI,WISCONSIN,5892539,2022
06,1,0.918950961009217,CA,CALIFORNIA,39029342,2022
04,2,1.42863683487473,AZ,ARIZONA,7359197,2022
21,2,1.59612455175712,KY,KENTUCKY,4512310,2022
48,1,1.32550435305219,TX,TEXAS,30029572,2022
12,2,1.72213244742922,FL,FLORIDA,22244823,2022
04,2,0.886326511186285,AZ,ARIZONA,7359197,2022
21,1,0.566841331720105,KY,KENTUCKY,4512310,2022
42,2,0.770334800842349,PA,PENNSYLVANIA,12972008,2022
48,2,0.953187126629107,TX,TEXAS,30029572,2022
01,1,1.63947395037572,AL,ALABAMA,5074296,2022
41,2,0.493444264329422,OR,OREGON,4240137,2022
41,2,0.41469627239256,OR,OREGON,4240137,2022
06,1,3.20127006484798,CA,CALIFORNIA,39029342,2022
06,2,0.36445331319183,CA,CALIFORNIA,39029342,2022
04,2,4.12718781275907,AZ,ARIZONA,7359197,2022
17,2,0.956740446359704,IL,ILLINOIS,12582032,2022
47,1,0.668176063517069,TN,TENNESSEE,7051339,2022
06,2,1.37283781461373,CA,CALIFORNIA,39029342,2022
25,2,0.657673813091371,MA,MASSACHUSETTS,6981974,2022
06,2,0.690465347640433,CA,CALIFORNIA,39029342,2022
13,2,4.01592125595,GA,GEORGIA,10912876,2022
32,2,2.61038842419697,NV,NEVADA,3177772,2022
04,2,0.608224488433631,AZ,ARIZONA,7359197,2022
26,1,0.72581269669579,MI,MICHIGAN,10034113,2022
48,2,0.676964838496125,TX,TEXAS,30029572,2022
37,1,0.63753845935628,NC,NORTH CAROLINA,10698973,2022
12,2,0.606438073233438,FL,FLORIDA,22244823,2022
13,2,0.10463187702498,GA,GEORGIA,10912876,2022
01,1,1.11891884363551,AL,ALABAMA,5074296,2022
08,1,2.00665294019249,CO,COLORADO,5839926,2022
54,1,0.306979940768953,WV,WEST VIRGINIA,1775156,2022
12,2,0.632578401883606,FL,FLORIDA,22244823,2022
29,1,0.646239740078857,MO,MISSOURI,6177957,2022
37,2,0.649694169056489,NC,NORTH CAROLINA,10698973,2022
51,1,1.28877530778376,VA,VIRGINIA,8683619,2022
36,1,1.69075559514633,NY,NEW YORK,19677151,2022
36,2,0.570453020938367,NY,NEW YORK,19677151,2022
48,1,1.31321530424873,TX,TEXAS,30029572,2022
53,1,0.539833882061764,WA,WASHINGTON,7785786,2022
18,2,0.228302802296907,IN,INDIANA,6833037,2022
13,2,0.604887192012282,GA,GEORGIA,10912876,2022
32,1,0.562098712212568,NV,NEVADA,3177772,2022
40,1,0.154356458812523,OK,OKLAHOMA,4019800,2022
12,2,0.344937942689665,FL,FLORIDA,22244823,2022
53,1,0.50867307834272,WA,WASHINGTON,7785786,2022
40,2,0.609457274534653,OK,OKLAHOMA,4019800,2022
06,1,0.653634560716009,CA,CALIFORNIA,39029342,2022
12,2,0.935018912948957,FL,FLORIDA,22244823,2022
34,2,0.646441316381112,NJ,NEW JERSEY,9261699,2022
45,2,0.847182252623932,SC,SOUTH CAROLINA,5282634,2022
01,2,0.104009943618358,AL,ALABAMA,5074296,2022
37,1,1.05623585593759,NC,NORTH CAROLINA,10698973,2022
37,2,0.686680703474721,NC,NORTH CAROLINA,10698973,2022
24,2,0.343955404506544,MD,MARYLAND,6164660,2022
51,2,0.799723206168628,VA,VIRGINIA,8683619,2022
34,2,0.675255201813598,NJ,NEW JERSEY,9261699,2022
08,2,0.759494864975946,CO,COLORADO,5839926,2022
48,2,0.403781885276343,TX,TEXAS,30029572,2022
12,1,0.598753068816292,FL,FLORIDA,22244823,2022
36,2,0.230305623721076,NY,NEW YORK,19677151,2022
41,2,1.68479804847124,OR,OREGON,4240137,2022
55,2,0.112646252218579,WI,WISCONSIN,5892539,2022
49,2,4.50006674409706,UT,UTAH,3380800,2022
33,2,0.277250399030125,NH,NEW HAMPSHIRE,1395231,2022
18,1,0.335069866568906,IN,INDIANA,6833037,2022
36,2,1.04006437683445,NY,NEW YORK,19677151,2022
45,1,1.43144364413813,SC,SOUTH CAROLINA,5282634,2022
12,1,0.269057921289105,FL,FLORIDA,22244823,2022
44,2,0.837039715447491,RI,RHODE ISLAND,1093734,2022
37,2,0.415815748862621,NC,NORTH CAROLINA,10698973,2022
41,2,0.493444264329422,OR,OREGON,4240137,2022
31,2,0.411012674468851,NE,NEBRASKA,1967923,2022
12,2,0.886062098996003,FL,FLORIDA,22244823,2022
12,1,1.61878659412824,FL,FLORIDA,22244823,2022
42,2,2.53611427444894,PA,PENNSYLVANIA,12972008,2022
49,2,0.345484697396108,UT,UTAH,3380800,2022
27,2,0.254908893206996,MN,MINNESOTA,5717184,2022
49,2,2.5525090089898,UT,UTAH,3380800,2022
48,2,0.254982679015934,TX,TEXAS,30029572,2022
10,2,0.2679717533048,DE,DELAWARE,1018396,2022
47,2,0.141843398158796,TN,TENNESSEE,7051339,2022
25,2,1.03592629096823,MA,MASSACHUSETTS,6981974,2022
48,2,3.19312551465307,TX,TEXAS,30029572,2022
12,1,2.02573822736372,FL,FLORIDA,22244823,2022
42,2,1.45079115896308,PA,PENNSYLVANIA,12972008,2022
39,2,0.696511650041199,OH,OHIO,11756058,2022
48,2,0.0728924831163803,TX,TEXAS,30029572,2022
17,2,1.48035152660615,IL,ILLINOIS,12582032,2022
42,2,0.556239238670637,PA,PENNSYLVANIA,12972008,2022
48,2,0.407017325413952,TX,TEXAS,30029572,2022
42,2,0.847389959600951,PA,PENNSYLVANIA,12972008,2022
08,2,0.981644734457084,CO,COLORADO,5839926,2022
08,2,0.306106621421722,CO,COLORADO,5839926,2022
39,2,1.00731365842238,OH,OHIO,11756058,2022
32,2,0.598339138070865,NV,NEVADA,3177772,2022
04,2,0.751210798131714,AZ,ARIZONA,7359197,2022
06,2,0.193983301681914,CA,CALIFORNIA,39029342,2022
04,1,0.253962315021144,AZ,ARIZONA,7359197,2022
01,1,0.0933678894369318,AL,ALABAMA,5074296,2022
06,2,0.239066939371081,CA,CALIFORNIA,39029342,2022
06,2,0.602783717291615,CA,CALIFORNIA,39029342,2022
36,2,0.82775870499619,NY,NEW YORK,19677151,2022
21,2,0.0191665176574335,KY,KENTUCKY,4512310,2022
06,2,0.636328879287861,CA,CALIFORNIA,39029342,2022
12,1,0.815035578235835,FL,FLORIDA,22244823,2022
53,1,1.0643286241149,WA,WASHINGTON,7785786,2022
48,1,4.43338023466898,TX,TEXAS,30029572,2022
42,2,0.156711628486835,PA,PENNSYLVANIA,12972008,2022
17,2,0.125863276387455,IL,ILLINOIS,12582032,2022
13,2,1.78514847587198,GA,GEORGIA,10912876,2022
06,2,1.11551479919021,CA,CALIFORNIA,39029342,2022
01,2,0.202147149810042,AL,ALABAMA,5074296,2022
53,2,1.21229264824273,WA,WASHINGTON,7785786,2022
18,2,0.745265659954759,IN,INDIANA,6833037,2022
23,2,0.613012540204332,ME,MAINE,1385340,2022
35,2,1.24253648242865,NM,NEW MEXICO,2113344,2022
06,1,0.282797958127716,CA,CALIFORNIA,39029342,2022
35,2,4.68154142037034,NM,NEW MEXICO,2113344,2022
06,2,0.411382372360508,CA,CALIFORNIA,39029342,2022
45,1,0.230715203037439,SC,SOUTH CAROLINA,5282634,2022
36,2,0.815774788260357,NY,NEW YORK,19677151,2022
06,2,0.306467433693376,CA,CALIFORNIA,39029342,2022
55,1,0.883500006336688,WI,WISCONSIN,5892539,2022
36,2,0.221632723722963,NY,NEW YORK,19677151,2022
06,2,0.609783162774254,CA,CALIFORNIA,39029342,2022
55,1,1.53781653252065,WI,WISCONSIN,5892539,2022
22,1,0.20532677353576,LA,LOUISIANA,4590241,2022
51,1,0.45586210074307,VA,VIRGINIA,8683619,2022
48,2,0.231578224301742,TX,TEXAS,30029572,2022
42,1,1.5761492777814,PA,PENNSYLVANIA,12972008,2022
12,2,1.06586255073857,FL,FLORIDA,22244823,2022
49,2,0.874330059845667,UT,UTAH,3380800,2022
29,1,2.89188375025838,MO,MISSOURI,6177957,2022
13,2,0.653449502824735,GA,GEORGIA,10912876,2022
42,2,0.826028385942974,PA,PENNSYLVANIA,12972008,2022
39,2,0.133697235868971,OH,OHIO,11756058,2022
18,2,0.911132296214669,IN,INDIANA,6833037,2022
39,2,0.608152146737259,OH,OHIO,11756058,2022
06,1,1.01990824554835,CA,CALIFORNIA,39029342,2022
45,2,0.0755319473005196,SC,SOUTH CAROLINA,5282634,2022
06,2,0.854934151749657,CA,CALIFORNIA,39029342,2022
55,1,1.92730401579757,WI,WISCONSIN,5892539,2022
06,1,0.401245479849318,CA,CALIFORNIA,39029342,2022
53,2,1.39315515914453,WA,WASHINGTON,7785786,2022
41,2,0.844474891065823,OR,OREGON,4240137,2022
06,2,0.897773822998136,CA,CALIFORNIA,39029342,2022
18,2,0.841489288021421,IN,INDIANA,6833037,2022
04,2,1.08221839261074,AZ,ARIZONA,7359197,2022
49,1,0.134341006257691,UT,UTAH,3380800,2022
06,2,1.37988004080332,CA,CALIFORNIA,39029342,2022
08,2,0.313225490086393,CO,COLORADO,5839926,2022
02,2,0.601758630594556,AK,ALASKA,733583,2022
32,1,1.12064381908879,NV,NEVADA,3177772,2022
27,2,0.566235390965248,MN,MINNESOTA,5717184,2022
32,2,0.29136178666252,NV,NEVADA,3177772,2022
17,2,0.570866543820219,IL,ILLINOIS,12582032,2022
06,1,0.783464306623374,CA,CALIFORNIA,39029342,2022
01,1,1.36549615815012,AL,ALABAMA,5074296,2022
51,2,0.646955120349118,VA,VIRGINIA,8683619,2022
06,2,0.34062283631263,CA,CALIFORNIA,39029342,2022
37,1,1.08894092404257,NC,NORTH CAROLINA,10698973,2022
08,2,0.770906023701754,CO,COLORADO,5839926,2022
48,2,0.18240640098224,TX,TEXAS,30029572,2022
12,2,0.344937942689665,FL,FLORIDA,22244823,2022
29,2,0.47290218514763,MO,MISSOURI,6177957,2022
36,2,0.700828247880355,NY,NEW YORK,19677151,2022
48,2,0.336998806199081,TX,TEXAS,30029572,2022
09,2,1.29288065998386,CT,CONNECTICUT,3626205,2022
06,2,0.688122566035152,CA,CALIFORNIA,39029342,2022
17,2,0.463302699115875,IL,ILLINOIS,12582032,2022
24,2,4.13309941404974,MD,MARYLAND,6164660,2022
53,2,0.431660969778069,WA,WASHINGTON,7785786,2022
13,2,1.72333383994593,GA,GEORGIA,10912876,2022
04,2,0.120124669804741,AZ,ARIZONA,7359197,2022
06,2,0.725584070792997,CA,CALIFORNIA,39029342,2022
06,2,1.2528831269538,CA,CALIFORNIA,39029342,2022
06,2,2.10841056280698,CA,CALIFORNIA,39029342,2022
48,2,0.721641636709042,TX,TEXAS,30029572,2022
26,2,0.213568103333887,MI,MICHIGAN,10034113,2022
06,2,0.609783162774254,CA,CALIFORNIA,39029342,2022
06,2,0.843685636143392,CA,CALIFORNIA,39029342,2022
25,2,0.658554257495679,MA,MASSACHUSETTS,6981974,2022
48,2,0.891567298790432,TX,TEXAS,30029572,2022
48,2,0.572058475063555,TX,TEXAS,30029572,2022
12,2,0.206185013106966,FL,FLORIDA,22244823,2022
48,2,0.322188207873716,TX,TEXAS,30029572,2022
17,2,1.94103967053422,IL,ILLINOIS,12582032,2022
04,2,9.49578533894093,AZ,ARIZONA,7359197,2022
06,1,0.671825321989644,CA,CALIFORNIA,39029342,2022
06,2,1.02612096578755,CA,CALIFORNIA,39029342,2022
24,1,0.236401441074316,MD,MARYLAND,6164660,2022
36,2,0.509565359034746,NY,NEW YORK,19677151,2022
42,2,1.0759394822155,PA,PENNSYLVANIA,12972008,2022
51,2,0.88323466976538,VA,VIRGINIA,8683619,2022
36,2,0.281623261762877,NY,NEW YORK,19677151,2022
29,2,1.87309974605475,MO,MISSOURI,6177957,2022
48,2,1.43385086971252,TX,TEXAS,30029572,2022
06,2,6.19407740490291,CA,CALIFORNIA,39029342,2022
26,2,0.678079127259691,MI,MICHIGAN,10034113,2022
12,2,1.38346081983695,FL,FLORIDA,22244823,2022
04,2,1.4040569915585,AZ,ARIZONA,7359197,2022
39,2,0.260769269250486,OH,OHIO,11756058,2022
06,2,0.609783162774254,CA,CALIFORNIA,39029342,2022
41,2,0.552087897947925,OR,OREGON,4240137,2022
06,2,0.848809086358372,CA,CALIFORNIA,39029342,2022
17,1,1.7143504619422,IL,ILLINOIS,12582032,2022
08,1,3.51322183290471,CO,COLORADO,5839926,2022
51,2,0.763865817913099,VA,VIRGINIA,8683619,2022
06,2,0.416406696905029,CA,CALIFORNIA,39029342,2022
48,1,0.843383569210275,TX,TEXAS,30029572,2022
06,1,0.18224915376585,CA,CALIFORNIA,39029342,2022
29,2,0.538934559049272,MO,MISSOURI,6177957,2022
25,2,0.707890916434264,MA,MASSACHUSETTS,6981974,2022
04,1,0.719412827308556,AZ,ARIZONA,7359197,2022
42,2,0.0741546939988456,PA,PENNSYLVANIA,12972008,2022
04,2,0.155081902493181,AZ,ARIZONA,7359197,2022
47,2,0.677999318072241,TN,TENNESSEE,7051339,2022
12,1,0.700511324751933,FL,FLORIDA,22244823,2022
36,1,0.78346120064498,NY,NEW YORK,19677151,2022
06,2,0.810658811429931,CA,CALIFORNIA,39029342,2022
49,1,0.36176968847854,UT,UTAH,3380800,2022
08,2,1.31595553983135,CO,COLORADO,5839926,2022
05,2,0.979428916728658,AR,ARKANSAS,3045637,2022
12,1,0.314923508511651,FL,FLORIDA,22244823,2022
54,1,1.40649574056947,WV,WEST VIRGINIA,1775156,2022
25,2,0.402872222035466,MA,MASSACHUSETTS,6981974,2022
06,2,1.09891170331471,CA,CALIFORNIA,39029342,2022
51,2,1.30591074025578,VA,VIRGINIA,8683619,2022
32,1,2.29800676787426,NV,NEVADA,3177772,2022
51,2,0.799723206168628,VA,VIRGINIA,8683619,2022
55,2,0.471967671124812,WI,WISCONSIN,5892539,2022
32,1,0.562098712212568,NV,NEVADA,3177772,2022
05,2,0.920241590757497,AR,ARKANSAS,3045637,2022
49,2,2.32482690725931,UT,UTAH,3380800,2022
06,2,0.644903972308664,CA,CALIFORNIA,39029342,2022
37,1,4.14660910782656,NC,NORTH CAROLINA,10698973,2022
48,1,0.208708400332842,TX,TEXAS,30029572,2022
37,2,0.242735373498081,NC,NORTH CAROLINA,10698973,2022
26,2,0.582828757746351,MI,MICHIGAN,10034113,2022
32,2,1.2480336746698,NV,NEVADA,3177772,2022
18,2,0.365338942252393,IN,INDIANA,6833037,2022
36,2,3.74126985057532,NY,NEW YORK,19677151,2022
30,2,0.785994533892449,MT,MONTANA,1122867,2022
39,2,0.469373256988076,OH,OHIO,11756058,2022
15,2,0.572654742954342,HI,HAWAII,1440196,2022
53,2,0.906358753856717,WA,WASHINGTON,7785786,2022
26,2,1.16639406214446,MI,MICHIGAN,10034113,2022
32,1,1.33101624051031,NV,NEVADA,3177772,2022
17,2,0.627324281536085,IL,ILLINOIS,12582032,2022
36,1,0.387336270280433,NY,NEW YORK,19677151,2022
47,2,1.49031432228475,TN,TENNESSEE,7051339,2022
36,2,0.760413986167134,NY,NEW YORK,19677151,2022
08,1,0.888209353617674,CO,COLORADO,5839926,2022
48,2,3.19312551465307,TX,TEXAS,30029572,2022
36,2,3.08441227129598,NY,NEW YORK,19677151,2022
27,2,0.666090534681146,MN,MINNESOTA,5717184,2022
06,2,4.57874856942978,CA,CALIFORNIA,39029342,2022
47,2,1.22987640124394,TN,TENNESSEE,7051339,2022
