"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","44,380","5,722","13,115","19,027","6,516","371,409","6,592","13,704","95,059","93,266","40,367","80,309","42,112","(X)","(X)","66,865","64,574","23,736","62,562","60,508","25,688","137,936","130,951","44,939","104,046","95,080","28,058","","337,741","321,890","114,369","328,509","313,266","111,564","1,329","1,259","772","18,695","15,578","3,539","3,639","3,115","1,262","N","N","N","1,792","1,498","462","7,793","7,353","1,883","11,755","10,789","3,436","","(X)","(X)","(X)","(X)","","29,360","13,824","21,828","27,096","37,042","50,977"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.9%","29.6%","42.9%","14.7%","(X)","1.8%","3.7%","25.6%","25.1%","10.9%","21.6%","11.3%","94.5%","33.0%","(X)","96.6%","35.5%","(X)","96.7%","41.1%","(X)","94.9%","32.6%","(X)","91.4%","27.0%","","(X)","95.3%","33.9%","(X)","95.4%","34.0%","(X)","94.7%","58.1%","(X)","83.3%","18.9%","(X)","85.6%","34.7%","(X)","N","N","(X)","83.6%","25.8%","(X)","94.4%","24.2%","(X)","91.8%","29.2%","","29.0%","17.1%","11.8%","4.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","187,942","20,380","56,356","86,365","24,841","1,266,440","47,660","60,686","326,400","283,318","137,646","269,675","141,055","1,158,094","410,730","256,755","239,172","99,272","244,896","221,118","95,170","460,791","423,509","138,624","303,998","274,295","77,664","","1,125,309","1,045,283","375,862","1,051,865","996,071","364,184","54,501","48,592","11,944","9,501","7,866","1,630","29,044","21,964","12,474","N","N","N","25,889","16,455","2,935","21,362","17,381","5,850","104,604","68,885","14,757","","(X)","(X)","(X)","(X)","","40,310","29,051","30,587","36,808","50,032","62,451"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.8%","30.0%","46.0%","13.2%","(X)","3.8%","4.8%","25.8%","22.4%","10.9%","21.3%","11.1%","91.4%","32.4%","(X)","93.2%","38.7%","(X)","90.3%","38.9%","(X)","91.9%","30.1%","(X)","90.2%","25.5%","","(X)","92.9%","33.4%","(X)","94.7%","34.6%","(X)","89.2%","21.9%","(X)","82.8%","17.2%","(X)","75.6%","42.9%","(X)","N","N","(X)","63.6%","11.3%","(X)","81.4%","27.4%","(X)","65.9%","14.1%","","20.9%","11.5%","8.3%","3.3%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","94,834","11,405","30,397","43,137","9,895","623,021","26,757","32,549","165,671","136,439","67,442","127,535","66,628","(X)","(X)","131,090","121,134","44,721","124,804","110,658","42,612","230,282","209,253","65,684","136,845","122,670","41,146","","551,330","506,329","176,556","513,840","482,336","171,070","28,627","25,662","6,332","4,503","3,654","600","13,454","10,534","6,270","N","N","N","13,464","8,378","1,437","11,191","8,835","2,968","53,327","33,867","6,803","","(X)","(X)","(X)","(X)","","46,246","33,234","37,422","45,538","57,853","75,434"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.0%","32.1%","45.5%","10.4%","(X)","4.3%","5.2%","26.6%","21.9%","10.8%","20.5%","10.7%","90.5%","31.2%","(X)","92.4%","34.1%","(X)","88.7%","34.1%","(X)","90.9%","28.5%","(X)","89.6%","30.1%","","(X)","91.8%","32.0%","(X)","93.9%","33.3%","(X)","89.6%","22.1%","(X)","81.1%","13.3%","(X)","78.3%","46.6%","(X)","N","N","(X)","62.2%","10.7%","(X)","78.9%","26.5%","(X)","63.5%","12.8%","","18.0%","9.4%","7.0%","3.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","93,108","8,975","25,959","43,228","14,946","643,419","20,903","28,137","160,729","146,879","70,204","142,140","74,427","(X)","(X)","125,665","118,038","54,551","120,092","110,460","52,558","230,509","214,256","72,940","167,153","151,625","36,518","","573,979","538,954","199,306","538,025","513,735","193,114","25,874","22,930","5,612","4,998","4,212","1,030","15,590","11,430","6,204","N","N","N","12,425","8,077","1,498","10,171","8,546","2,882","51,277","35,018","7,954","","(X)","(X)","(X)","(X)","","32,353","20,669","23,270","30,188","42,052","57,714"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.6%","27.9%","46.4%","16.1%","(X)","3.2%","4.4%","25.0%","22.8%","10.9%","22.1%","11.6%","92.4%","33.7%","(X)","93.9%","43.4%","(X)","92.0%","43.8%","(X)","92.9%","31.6%","(X)","90.7%","21.8%","","(X)","93.9%","34.7%","(X)","95.5%","35.9%","(X)","88.6%","21.7%","(X)","84.3%","20.6%","(X)","73.3%","39.8%","(X)","N","N","(X)","65.0%","12.1%","(X)","84.0%","28.3%","(X)","68.3%","15.5%","","24.3%","13.7%","9.4%","3.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","248,598","38,971","102,820","92,905","13,902","2,096,574","110,045","164,010","581,662","542,405","176,618","339,675","182,159","1,822,519","521,834","442,713","392,557","103,950","405,128","347,588","106,128","773,613","666,619","185,908","475,120","415,755","125,848","","1,400,866","1,258,774","374,516","1,141,780","1,073,588","340,087","182,783","161,749","30,669","29,311","22,697","3,256","194,640","175,298","74,003","12,422","11,598","2,305","208,757","131,167","19,374","67,795","61,236","17,711","497,660","337,633","57,406","","(X)","(X)","(X)","(X)","","37,600","28,814","32,039","38,018","48,779","67,845"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.7%","41.4%","37.4%","5.6%","(X)","5.2%","7.8%","27.7%","25.9%","8.4%","16.2%","8.7%","86.9%","24.9%","(X)","88.7%","23.5%","(X)","85.8%","26.2%","(X)","86.2%","24.0%","(X)","87.5%","26.5%","","(X)","89.9%","26.7%","(X)","94.0%","29.8%","(X)","88.5%","16.8%","(X)","77.4%","11.1%","(X)","90.1%","38.0%","(X)","93.4%","18.6%","(X)","62.8%","9.3%","(X)","90.3%","26.1%","(X)","67.8%","11.5%","","20.8%","12.9%","10.0%","5.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","126,657","20,511","57,015","43,076","6,055","1,042,413","52,956","84,408","290,310","272,055","83,264","169,211","90,209","(X)","(X)","227,383","201,952","48,551","204,946","173,642","48,213","386,168","329,483","90,931","223,916","199,972","71,725","","710,933","637,079","192,732","580,107","545,122","175,315","89,068","78,959","15,689","13,980","10,726","1,697","84,512","77,858","31,921","6,120","5,857","981","105,929","65,625","8,516","31,871","28,945","7,884","251,980","168,790","27,600","","(X)","(X)","(X)","(X)","","41,612","31,710","36,416","42,457","56,838","76,739"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","16.2%","45.0%","34.0%","4.8%","(X)","5.1%","8.1%","27.8%","26.1%","8.0%","16.2%","8.7%","86.8%","24.9%","(X)","88.8%","21.4%","(X)","84.7%","23.5%","(X)","85.3%","23.5%","(X)","89.3%","32.0%","","(X)","89.6%","27.1%","(X)","94.0%","30.2%","(X)","88.7%","17.6%","(X)","76.7%","12.1%","(X)","92.1%","37.8%","(X)","95.7%","16.0%","(X)","62.0%","8.0%","(X)","90.8%","24.7%","(X)","67.0%","11.0%","","18.2%","10.3%","8.6%","5.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","121,941","18,460","45,805","49,829","7,847","1,054,161","57,089","79,602","291,352","270,350","93,354","170,464","91,950","(X)","(X)","215,330","190,605","55,399","200,182","173,946","57,915","387,445","337,136","94,977","251,204","215,783","54,123","","689,933","621,695","181,784","561,673","528,466","164,772","93,715","82,790","14,980","15,331","11,971","1,559","110,128","97,440","42,082","6,302","5,741","1,324","102,828","65,542","10,858","35,924","32,291","9,827","245,680","168,843","29,806","","(X)","(X)","(X)","(X)","","33,785","22,148","28,102","33,636","42,011","61,442"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.1%","37.6%","40.9%","6.4%","(X)","5.4%","7.6%","27.6%","25.6%","8.9%","16.2%","8.7%","87.0%","24.9%","(X)","88.5%","25.7%","(X)","86.9%","28.9%","(X)","87.0%","24.5%","(X)","85.9%","21.5%","","(X)","90.1%","26.3%","(X)","94.1%","29.3%","(X)","88.3%","16.0%","(X)","78.1%","10.2%","(X)","88.5%","38.2%","(X)","91.1%","21.0%","(X)","63.7%","10.6%","(X)","89.9%","27.4%","(X)","68.7%","12.1%","","23.4%","15.5%","11.5%","5.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","127,582","11,694","44,629","53,217","18,042","970,748","23,689","42,821","269,202","178,227","99,230","217,282","140,297","904,238","357,579","167,822","157,983","65,105","154,965","146,890","64,401","402,805","379,118","143,712","245,156","220,247","84,361","","912,131","853,414","334,484","891,901","837,602","329,677","13,486","11,088","2,976","2,386","2,042","466","23,968","21,880","14,503","N","N","N","5,458","4,136","886","12,913","11,272","4,175","28,896","22,421","6,252","","(X)","(X)","(X)","(X)","","45,069","27,551","35,200","41,801","57,015","70,885"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.2%","35.0%","41.7%","14.1%","(X)","2.4%","4.4%","27.7%","18.4%","10.2%","22.4%","14.5%","93.1%","36.8%","(X)","94.1%","38.8%","(X)","94.8%","41.6%","(X)","94.1%","35.7%","(X)","89.8%","34.4%","","(X)","93.6%","36.7%","(X)","93.9%","37.0%","(X)","82.2%","22.1%","(X)","85.6%","19.5%","(X)","91.3%","60.5%","(X)","N","N","(X)","75.8%","16.2%","(X)","87.3%","32.3%","(X)","77.6%","21.6%","","17.5%","9.0%","5.0%","3.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","64,798","5,998","24,199","26,291","8,310","474,752","11,620","24,759","138,780","85,386","43,439","104,038","66,730","(X)","(X)","87,041","80,607","29,047","77,396","72,374","28,220","198,213","185,326","68,194","112,102","100,066","45,307","","444,044","411,288","159,183","434,495","403,943","156,701","8,470","7,049","2,073","1,167","1,042","72","10,361","9,582","6,644","N","N","N","3,368","2,799","454","7,262","6,533","2,262","14,439","11,154","3,298","","(X)","(X)","(X)","(X)","","54,151","31,625","42,336","51,721","75,536","91,763"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.3%","37.3%","40.6%","12.8%","(X)","2.4%","5.2%","29.2%","18.0%","9.1%","21.9%","14.1%","92.3%","36.0%","(X)","92.6%","33.4%","(X)","93.5%","36.5%","(X)","93.5%","34.4%","(X)","89.3%","40.4%","","(X)","92.6%","35.8%","(X)","93.0%","36.1%","(X)","83.2%","24.5%","(X)","89.3%","6.2%","(X)","92.5%","64.1%","(X)","N","N","(X)","83.1%","13.5%","(X)","90.0%","31.1%","(X)","77.2%","22.8%","","17.1%","7.3%","3.4%","2.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","62,784","5,696","20,430","26,926","9,732","495,996","12,069","18,062","130,422","92,841","55,791","113,244","73,567","(X)","(X)","80,781","77,376","36,058","77,569","74,516","36,181","204,592","193,792","75,518","133,054","120,181","39,054","","468,087","442,126","175,301","457,406","433,659","172,976","5,016","4,039","903","1,219","1,000","394","13,607","12,298","7,859","N","N","N","2,090","1,337","432","5,651","4,739","1,913","14,457","11,267","2,954","","(X)","(X)","(X)","(X)","","36,779","22,692","26,328","35,021","43,932","62,784"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.1%","32.5%","42.9%","15.5%","(X)","2.4%","3.6%","26.3%","18.7%","11.2%","22.8%","14.8%","93.9%","37.7%","(X)","95.8%","44.6%","(X)","96.1%","46.6%","(X)","94.7%","36.9%","(X)","90.3%","29.4%","","(X)","94.5%","37.5%","(X)","94.8%","37.8%","(X)","80.5%","18.0%","(X)","82.0%","32.3%","(X)","90.4%","57.8%","(X)","N","N","(X)","64.0%","20.7%","(X)","83.9%","33.9%","(X)","77.9%","20.4%","","17.9%","10.8%","6.3%","3.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","768,272","81,481","220,196","329,304","137,291","6,189,243","290,326","317,170","1,629,398","1,018,104","409,253","1,535,321","989,671","5,581,747","2,524,992","1,151,093","1,075,852","543,499","1,147,591","1,043,032","546,641","2,452,270","2,241,754","983,771","1,438,289","1,221,109","451,081","","4,282,329","3,933,516","1,782,058","3,596,092","3,403,892","1,617,812","806,793","710,651","206,549","14,538","11,780","2,903","612,653","568,213","437,918","N","N","N","363,872","261,986","51,061","107,118","93,786","43,871","1,119,433","846,160","233,731","","(X)","(X)","(X)","(X)","","50,913","24,963","34,431","42,079","65,658","89,332"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.6%","28.7%","42.9%","17.9%","(X)","4.7%","5.1%","26.3%","16.4%","6.6%","24.8%","16.0%","90.2%","40.8%","(X)","93.5%","47.2%","(X)","90.9%","47.6%","(X)","91.4%","40.1%","(X)","84.9%","31.4%","","(X)","91.9%","41.6%","(X)","94.7%","45.0%","(X)","88.1%","25.6%","(X)","81.0%","20.0%","(X)","92.7%","71.5%","(X)","N","N","(X)","72.0%","14.0%","(X)","87.6%","41.0%","(X)","75.6%","20.9%","","22.4%","10.1%","7.5%","3.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","391,648","48,200","123,143","160,646","59,659","2,965,997","145,655","155,704","787,893","503,362","174,659","716,690","482,034","(X)","(X)","585,319","542,411","243,867","571,614","513,472","249,007","1,188,541","1,079,244","466,804","620,523","529,511","239,046","","2,060,493","1,881,815","851,728","1,723,145","1,625,998","778,907","367,146","320,799","82,598","8,959","7,237","1,445","293,891","277,438","218,453","N","N","N","183,523","131,962","24,813","51,240","44,695","19,542","554,662","413,430","106,150","","(X)","(X)","(X)","(X)","","60,183","30,484","41,717","51,474","79,360","109,510"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.3%","31.4%","41.0%","15.2%","(X)","4.9%","5.2%","26.6%","17.0%","5.9%","24.2%","16.3%","89.8%","40.4%","(X)","92.7%","41.7%","(X)","89.8%","43.6%","(X)","90.8%","39.3%","(X)","85.3%","38.5%","","(X)","91.3%","41.3%","(X)","94.4%","45.2%","(X)","87.4%","22.5%","(X)","80.8%","16.1%","(X)","94.4%","74.3%","(X)","N","N","(X)","71.9%","13.5%","(X)","87.2%","38.1%","(X)","74.5%","19.1%","","19.1%","7.7%","5.7%","2.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","376,624","33,281","97,053","168,658","77,632","3,223,246","144,671","161,466","841,505","514,742","234,594","818,631","507,637","(X)","(X)","565,774","533,441","299,632","575,977","529,560","297,634","1,263,729","1,162,510","516,967","817,766","691,598","212,035","","2,221,836","2,051,701","930,330","1,872,947","1,777,894","838,905","439,647","389,852","123,951","5,579","4,543","1,458","318,762","290,775","219,465","N","N","N","180,349","130,024","26,248","55,878","49,091","24,329","564,771","432,730","127,581","","(X)","(X)","(X)","(X)","","41,869","18,126","27,460","35,177","55,702","73,106"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","8.8%","25.8%","44.8%","20.6%","(X)","4.5%","5.0%","26.1%","16.0%","7.3%","25.4%","15.7%","90.5%","41.1%","(X)","94.3%","53.0%","(X)","91.9%","51.7%","(X)","92.0%","40.9%","(X)","84.6%","25.9%","","(X)","92.3%","41.9%","(X)","94.9%","44.8%","(X)","88.7%","28.2%","(X)","81.4%","26.1%","(X)","91.2%","68.8%","(X)","N","N","(X)","72.1%","14.6%","(X)","87.9%","43.5%","(X)","76.6%","22.6%","","25.5%","12.3%","9.1%","3.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
